project,article,granularity,timestamp,access,agent,views,date,title
en.wikipedia,The_Good_Bad_Mother,daily,2023020700,all-access,user,164,2023-02-07,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020800,all-access,user,136,2023-02-08,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020900,all-access,user,168,2023-02-09,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021000,all-access,user,141,2023-02-10,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021100,all-access,user,152,2023-02-11,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021200,all-access,user,174,2023-02-12,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021300,all-access,user,120,2023-02-13,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021400,all-access,user,121,2023-02-14,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021500,all-access,user,108,2023-02-15,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021600,all-access,user,146,2023-02-16,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021700,all-access,user,119,2023-02-17,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021800,all-access,user,121,2023-02-18,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023021900,all-access,user,156,2023-02-19,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022000,all-access,user,148,2023-02-20,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022100,all-access,user,121,2023-02-21,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022200,all-access,user,120,2023-02-22,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022300,all-access,user,127,2023-02-23,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022400,all-access,user,141,2023-02-24,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022500,all-access,user,138,2023-02-25,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022600,all-access,user,139,2023-02-26,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022700,all-access,user,149,2023-02-27,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023022800,all-access,user,138,2023-02-28,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030100,all-access,user,117,2023-03-01,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030200,all-access,user,136,2023-03-02,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030300,all-access,user,122,2023-03-03,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030400,all-access,user,145,2023-03-04,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030500,all-access,user,209,2023-03-05,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030600,all-access,user,326,2023-03-06,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030700,all-access,user,332,2023-03-07,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030800,all-access,user,213,2023-03-08,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023030900,all-access,user,216,2023-03-09,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031000,all-access,user,511,2023-03-10,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031100,all-access,user,1063,2023-03-11,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031200,all-access,user,1263,2023-03-12,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031300,all-access,user,938,2023-03-13,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031400,all-access,user,777,2023-03-14,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031500,all-access,user,1196,2023-03-15,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031600,all-access,user,938,2023-03-16,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031700,all-access,user,620,2023-03-17,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031800,all-access,user,568,2023-03-18,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023031900,all-access,user,642,2023-03-19,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032000,all-access,user,538,2023-03-20,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032100,all-access,user,468,2023-03-21,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032200,all-access,user,630,2023-03-22,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032300,all-access,user,722,2023-03-23,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032400,all-access,user,842,2023-03-24,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032500,all-access,user,626,2023-03-25,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032600,all-access,user,750,2023-03-26,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032700,all-access,user,535,2023-03-27,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032800,all-access,user,406,2023-03-28,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023032900,all-access,user,609,2023-03-29,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023033000,all-access,user,467,2023-03-30,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023033100,all-access,user,456,2023-03-31,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040100,all-access,user,1208,2023-04-01,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040200,all-access,user,615,2023-04-02,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040300,all-access,user,455,2023-04-03,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040400,all-access,user,364,2023-04-04,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040500,all-access,user,322,2023-04-05,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040600,all-access,user,278,2023-04-06,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040700,all-access,user,333,2023-04-07,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040800,all-access,user,317,2023-04-08,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023040900,all-access,user,314,2023-04-09,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041000,all-access,user,370,2023-04-10,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041100,all-access,user,425,2023-04-11,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041200,all-access,user,271,2023-04-12,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041300,all-access,user,259,2023-04-13,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041400,all-access,user,283,2023-04-14,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041500,all-access,user,274,2023-04-15,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041600,all-access,user,333,2023-04-16,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041700,all-access,user,295,2023-04-17,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041800,all-access,user,888,2023-04-18,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023041900,all-access,user,643,2023-04-19,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042000,all-access,user,546,2023-04-20,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042100,all-access,user,1049,2023-04-21,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042200,all-access,user,579,2023-04-22,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042300,all-access,user,684,2023-04-23,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042400,all-access,user,775,2023-04-24,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042500,all-access,user,900,2023-04-25,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042600,all-access,user,3761,2023-04-26,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042700,all-access,user,12386,2023-04-27,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042800,all-access,user,15842,2023-04-28,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023042900,all-access,user,10319,2023-04-29,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023043000,all-access,user,7399,2023-04-30,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050100,all-access,user,6583,2023-05-01,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050200,all-access,user,4698,2023-05-02,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050300,all-access,user,6398,2023-05-03,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050400,all-access,user,12261,2023-05-04,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050500,all-access,user,15788,2023-05-05,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050600,all-access,user,13022,2023-05-06,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050700,all-access,user,11167,2023-05-07,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050800,all-access,user,8033,2023-05-08,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023050900,all-access,user,7396,2023-05-09,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051000,all-access,user,10015,2023-05-10,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051100,all-access,user,14141,2023-05-11,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051200,all-access,user,12823,2023-05-12,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051300,all-access,user,9655,2023-05-13,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051400,all-access,user,8586,2023-05-14,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051500,all-access,user,6703,2023-05-15,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051600,all-access,user,6161,2023-05-16,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051700,all-access,user,8188,2023-05-17,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051800,all-access,user,11265,2023-05-18,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023051900,all-access,user,12296,2023-05-19,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052000,all-access,user,10229,2023-05-20,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052100,all-access,user,9091,2023-05-21,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052200,all-access,user,7375,2023-05-22,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052300,all-access,user,6513,2023-05-23,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052400,all-access,user,8579,2023-05-24,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052500,all-access,user,11772,2023-05-25,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052600,all-access,user,11804,2023-05-26,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052700,all-access,user,9692,2023-05-27,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052800,all-access,user,8487,2023-05-28,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023052900,all-access,user,7449,2023-05-29,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023053000,all-access,user,7024,2023-05-30,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023053100,all-access,user,9816,2023-05-31,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060100,all-access,user,13289,2023-06-01,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060200,all-access,user,13280,2023-06-02,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060300,all-access,user,10232,2023-06-03,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060400,all-access,user,9316,2023-06-04,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060500,all-access,user,8041,2023-06-05,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060600,all-access,user,7337,2023-06-06,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060700,all-access,user,10826,2023-06-07,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060800,all-access,user,19681,2023-06-08,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023060900,all-access,user,21175,2023-06-09,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061000,all-access,user,13426,2023-06-10,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061100,all-access,user,11863,2023-06-11,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061200,all-access,user,9279,2023-06-12,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061300,all-access,user,7910,2023-06-13,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061400,all-access,user,7692,2023-06-14,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061500,all-access,user,5831,2023-06-15,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061600,all-access,user,5904,2023-06-16,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061700,all-access,user,6380,2023-06-17,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061800,all-access,user,6332,2023-06-18,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023061900,all-access,user,5143,2023-06-19,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062000,all-access,user,4491,2023-06-20,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062100,all-access,user,4653,2023-06-21,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062200,all-access,user,4295,2023-06-22,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062300,all-access,user,4376,2023-06-23,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062400,all-access,user,4603,2023-06-24,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062500,all-access,user,4697,2023-06-25,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062600,all-access,user,3938,2023-06-26,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062700,all-access,user,3816,2023-06-27,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062800,all-access,user,3551,2023-06-28,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023062900,all-access,user,3175,2023-06-29,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023063000,all-access,user,2988,2023-06-30,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070100,all-access,user,3034,2023-07-01,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070200,all-access,user,3012,2023-07-02,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070300,all-access,user,2426,2023-07-03,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070400,all-access,user,2348,2023-07-04,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070500,all-access,user,2270,2023-07-05,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070600,all-access,user,2203,2023-07-06,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070700,all-access,user,2208,2023-07-07,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070800,all-access,user,2397,2023-07-08,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023070900,all-access,user,2564,2023-07-09,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023071000,all-access,user,2240,2023-07-10,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023071100,all-access,user,2074,2023-07-11,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023071200,all-access,user,2098,2023-07-12,The Good Bad Mother
